video,split,scene,session,resolution,fps,frame,track_id,associated,x,y,w,h,cx,cy,box_area,visible_area,clipped,area_frac,equiv_side,equiv_side_frac
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,267,0,False,1576.0,401.0,34.0,29.0,1593.0,415.5,986.0,986.0,False,0.000475502,31.4006,0.021805998
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,268,0,False,1567.0,396.0,34.0,29.0,1584.0,410.5,986.0,986.0,False,0.000475502,31.4006,0.021805998
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,269,0,False,1558.0,390.0,35.0,30.0,1575.5,405.0,1050.0,1050.0,False,0.000506366,32.4037,0.022502572
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,270,0,False,1548.0,386.0,36.0,30.0,1566.0,401.0,1080.0,1080.0,False,0.000520833,32.8634,0.022821773
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,271,0,False,1538.0,382.0,36.0,31.0,1556.0,397.5,1116.0,1116.0,False,0.000538194,33.4066,0.023199018
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,272,0,False,1527.0,378.0,36.0,31.0,1545.0,393.5,1116.0,1116.0,False,0.000538194,33.4066,0.023199018
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,273,0,False,1517.0,374.0,36.0,32.0,1535.0,390.0,1152.0,1152.0,False,0.000555556,33.9411,0.023570226
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,274,0,False,1506.0,370.0,36.0,32.0,1524.0,386.0,1152.0,1152.0,False,0.000555556,33.9411,0.023570226
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,275,0,False,1496.0,366.0,37.0,33.0,1514.5,382.5,1221.0,1221.0,False,0.000588831,34.9428,0.024265841
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,276,0,False,1486.0,361.0,37.0,33.0,1504.5,377.5,1221.0,1221.0,False,0.000588831,34.9428,0.024265841
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,277,0,False,1475.0,357.0,37.0,34.0,1493.5,374.0,1258.0,1258.0,False,0.000606674,35.4683,0.024630761
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,278,0,False,1465.0,353.0,37.0,35.0,1483.5,370.5,1295.0,1295.0,False,0.000624518,35.9861,0.024990353
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,279,0,False,1452.0,350.0,38.0,35.0,1471.0,367.5,1330.0,1330.0,False,0.000641397,36.4692,0.025325809
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,280,0,False,1439.0,348.0,38.0,35.0,1458.0,365.5,1330.0,1330.0,False,0.000641397,36.4692,0.025325809
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,281,0,False,1426.0,345.0,39.0,36.0,1445.5,363.0,1404.0,1404.0,False,0.000677083,37.47,0.026020825
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,282,0,False,1413.0,342.0,39.0,36.0,1432.5,360.0,1404.0,1404.0,False,0.000677083,37.47,0.026020825
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,283,0,False,1400.0,339.0,40.0,36.0,1420.0,357.0,1440.0,1440.0,False,0.000694444,37.9473,0.026352314
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,284,0,False,1387.0,336.0,40.0,37.0,1407.0,354.5,1480.0,1480.0,False,0.000713735,38.4708,0.026715811
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,285,0,False,1374.0,334.0,41.0,37.0,1394.5,352.5,1517.0,1517.0,False,0.000731578,38.9487,0.027047697
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,286,0,False,1361.0,331.0,41.0,37.0,1381.5,349.5,1517.0,1517.0,False,0.000731578,38.9487,0.027047697
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,287,0,False,1349.0,330.0,41.0,37.0,1369.5,348.5,1517.0,1517.0,False,0.000731578,38.9487,0.027047697
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,288,0,False,1336.0,329.0,41.0,37.0,1356.5,347.5,1517.0,1517.0,False,0.000731578,38.9487,0.027047697
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,289,0,False,1323.0,328.0,40.0,36.0,1343.0,346.0,1440.0,1440.0,False,0.000694444,37.9473,0.026352314
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,290,0,False,1310.0,328.0,40.0,36.0,1330.0,346.0,1440.0,1440.0,False,0.000694444,37.9473,0.026352314
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,291,0,False,1298.0,327.0,40.0,36.0,1318.0,345.0,1440.0,1440.0,False,0.000694444,37.9473,0.026352314
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,292,0,False,1285.0,326.0,40.0,36.0,1305.0,344.0,1440.0,1440.0,False,0.000694444,37.9473,0.026352314
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,293,0,False,1272.0,325.0,39.0,35.0,1291.5,342.5,1365.0,1365.0,False,0.000658275,36.9459,0.025656879
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,294,0,False,1260.0,325.0,39.0,35.0,1279.5,342.5,1365.0,1365.0,False,0.000658275,36.9459,0.025656879
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,295,0,False,1247.0,324.0,39.0,35.0,1266.5,341.5,1365.0,1365.0,False,0.000658275,36.9459,0.025656879
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,296,0,False,1234.0,323.0,39.0,34.0,1253.5,340.0,1326.0,1326.0,False,0.000639468,36.4143,0.025287696
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,297,0,False,1221.0,322.0,38.0,34.0,1240.0,339.0,1292.0,1292.0,False,0.000623071,35.9444,0.02496139
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,298,0,False,1209.0,323.0,39.0,34.0,1228.5,340.0,1326.0,1326.0,False,0.000639468,36.4143,0.025287696
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,299,0,False,1197.0,324.0,40.0,35.0,1217.0,341.5,1400.0,1400.0,False,0.000675154,37.4166,0.025983732
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,300,0,False,1184.0,325.0,40.0,35.0,1204.0,342.5,1400.0,1400.0,False,0.000675154,37.4166,0.025983732
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,301,0,False,1172.0,326.0,41.0,35.0,1192.5,343.5,1435.0,1435.0,False,0.000692033,37.8814,0.026306524
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,302,0,False,1159.0,327.0,42.0,36.0,1180.0,345.0,1512.0,1512.0,False,0.000729167,38.8844,0.027003086
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,303,0,False,1147.0,328.0,43.0,36.0,1168.5,346.0,1548.0,1548.0,False,0.000746528,39.3446,0.027322661
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,304,0,False,1135.0,329.0,43.0,36.0,1156.5,347.0,1548.0,1548.0,False,0.000746528,39.3446,0.027322661
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,305,0,False,1125.0,332.0,43.0,36.0,1146.5,350.0,1548.0,1548.0,False,0.000746528,39.3446,0.027322661
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,306,0,False,1116.0,334.0,42.0,37.0,1137.0,352.5,1554.0,1554.0,False,0.000749421,39.4208,0.02737556
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,307,0,False,1106.0,336.0,42.0,37.0,1127.0,354.5,1554.0,1554.0,False,0.000749421,39.4208,0.02737556
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,308,0,False,1097.0,338.0,41.0,37.0,1117.5,356.5,1517.0,1517.0,False,0.000731578,38.9487,0.027047697
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,309,0,False,1088.0,341.0,40.0,37.0,1108.0,359.5,1480.0,1480.0,False,0.000713735,38.4708,0.026715811
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,310,0,False,1078.0,343.0,40.0,37.0,1098.0,361.5,1480.0,1480.0,False,0.000713735,38.4708,0.026715811
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,311,0,False,1064.0,346.0,39.0,37.0,1083.5,364.5,1443.0,1443.0,False,0.000695891,37.9868,0.02637975
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,312,0,False,1059.0,347.0,39.0,37.0,1078.5,365.5,1443.0,1443.0,False,0.000695891,37.9868,0.02637975
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,313,0,False,1050.0,350.0,38.0,37.0,1069.0,368.5,1406.0,1406.0,False,0.000678048,37.4967,0.026039352
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,314,0,False,1040.0,352.0,37.0,37.0,1058.5,370.5,1369.0,1369.0,False,0.000660204,37.0,0.025694444
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,315,0,False,1032.0,356.0,38.0,37.0,1051.0,374.5,1406.0,1406.0,False,0.000678048,37.4967,0.026039352
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,316,0,False,1023.0,359.0,40.0,36.0,1043.0,377.0,1440.0,1440.0,False,0.000694444,37.9473,0.026352314
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,317,0,False,1014.0,363.0,41.0,35.0,1034.5,380.5,1435.0,1435.0,False,0.000692033,37.8814,0.026306524
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,318,0,False,1005.0,367.0,42.0,35.0,1026.0,384.5,1470.0,1470.0,False,0.000708912,38.3406,0.026625402
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,319,0,False,996.0,371.0,43.0,34.0,1017.5,388.0,1462.0,1462.0,False,0.000705054,38.2361,0.026552853
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,320,0,False,987.0,375.0,44.0,33.0,1009.0,391.5,1452.0,1452.0,False,0.000700231,38.1051,0.026461887
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,321,0,False,978.0,378.0,45.0,32.0,1000.5,394.0,1440.0,1440.0,False,0.000694444,37.9473,0.026352314
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,322,0,False,969.0,382.0,46.0,32.0,992.0,398.0,1472.0,1472.0,False,0.000709877,38.3667,0.026643508
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,323,0,False,964.0,385.0,45.0,32.0,986.5,401.0,1440.0,1440.0,False,0.000694444,37.9473,0.026352314
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,324,0,False,958.0,389.0,45.0,32.0,980.5,405.0,1440.0,1440.0,False,0.000694444,37.9473,0.026352314
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,325,0,False,953.0,392.0,44.0,32.0,975.0,408.0,1408.0,1408.0,False,0.000679012,37.5233,0.026057865
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,326,0,False,947.0,395.0,43.0,32.0,968.5,411.0,1376.0,1376.0,False,0.00066358,37.0945,0.025760051
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,327,0,False,941.0,399.0,43.0,33.0,962.5,415.5,1419.0,1419.0,False,0.000684317,37.6696,0.026159456
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,328,0,False,936.0,402.0,42.0,33.0,957.0,418.5,1386.0,1386.0,False,0.000668403,37.229,0.025853487
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,329,0,False,930.0,405.0,41.0,33.0,950.5,421.5,1353.0,1353.0,False,0.000652488,36.7831,0.025543853
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,330,0,False,924.0,409.0,40.0,33.0,944.0,425.5,1320.0,1320.0,False,0.000636574,36.3318,0.02523042
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,331,0,False,919.0,412.0,40.0,33.0,939.0,428.5,1320.0,1320.0,False,0.000636574,36.3318,0.02523042
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,332,0,False,914.0,415.0,39.0,33.0,933.5,431.5,1287.0,1287.0,False,0.00062066,35.8748,0.024913043
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,333,0,False,909.0,419.0,39.0,32.0,928.5,435.0,1248.0,1248.0,False,0.000601852,35.327,0.024532669
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,334,0,False,904.0,423.0,39.0,31.0,923.5,438.5,1209.0,1209.0,False,0.000583044,34.7707,0.024146304
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,335,0,False,900.0,426.0,38.0,31.0,919.0,441.5,1178.0,1178.0,False,0.000568094,34.322,0.023834725
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,336,0,False,895.0,430.0,38.0,30.0,914.0,445.0,1140.0,1140.0,False,0.000549769,33.7639,0.023447143
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,337,0,False,890.0,433.0,38.0,30.0,909.0,448.0,1140.0,1140.0,False,0.000549769,33.7639,0.023447143
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,338,0,False,886.0,437.0,37.0,29.0,904.5,451.5,1073.0,1073.0,False,0.000517458,32.7567,0.022747694
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,339,0,False,881.0,440.0,37.0,29.0,899.5,454.5,1073.0,1073.0,False,0.000517458,32.7567,0.022747694
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,340,0,False,876.0,444.0,37.0,28.0,894.5,458.0,1036.0,1036.0,False,0.000499614,32.187,0.022352051
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,341,0,False,873.0,447.0,37.0,28.0,891.5,461.0,1036.0,1036.0,False,0.000499614,32.187,0.022352051
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,342,0,False,869.0,450.0,36.0,27.0,887.0,463.5,972.0,972.0,False,0.00046875,31.1769,0.021650635
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,343,0,False,866.0,453.0,36.0,27.0,884.0,466.5,972.0,972.0,False,0.00046875,31.1769,0.021650635
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,344,0,False,862.0,456.0,35.0,27.0,879.5,469.5,945.0,945.0,False,0.000455729,30.7409,0.021347814
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,345,0,False,859.0,459.0,35.0,27.0,876.5,472.5,945.0,945.0,False,0.000455729,30.7409,0.021347814
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,346,0,False,856.0,463.0,35.0,26.0,873.5,476.0,910.0,910.0,False,0.00043885,30.1662,0.020948754
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,347,0,False,852.0,466.0,34.0,26.0,869.0,479.0,884.0,884.0,False,0.000426312,29.7321,0.020647318
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,348,0,False,849.0,469.0,34.0,26.0,866.0,482.0,884.0,884.0,False,0.000426312,29.7321,0.020647318
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,349,0,False,846.0,471.0,34.0,26.0,863.0,484.0,884.0,884.0,False,0.000426312,29.7321,0.020647318
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,350,0,False,843.0,474.0,34.0,26.0,860.0,487.0,884.0,884.0,False,0.000426312,29.7321,0.020647318
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,351,0,False,840.0,476.0,34.0,25.0,857.0,488.5,850.0,850.0,False,0.000409915,29.1548,0.020246361
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,352,0,False,837.0,479.0,34.0,25.0,854.0,491.5,850.0,850.0,False,0.000409915,29.1548,0.020246361
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,353,0,False,834.0,481.0,33.0,25.0,850.5,493.5,825.0,825.0,False,0.000397859,28.7228,0.019946398
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,354,0,False,831.0,484.0,33.0,25.0,847.5,496.5,825.0,825.0,False,0.000397859,28.7228,0.019946398
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,355,0,False,828.0,486.0,33.0,25.0,844.5,498.5,825.0,825.0,False,0.000397859,28.7228,0.019946398
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,356,0,False,825.0,489.0,33.0,25.0,841.5,501.5,825.0,825.0,False,0.000397859,28.7228,0.019946398
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,357,0,False,823.0,491.0,33.0,25.0,839.5,503.5,825.0,825.0,False,0.000397859,28.7228,0.019946398
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,358,0,False,820.0,493.0,33.0,25.0,836.5,505.5,825.0,825.0,False,0.000397859,28.7228,0.019946398
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,359,0,False,817.0,495.0,33.0,24.0,833.5,507.0,792.0,792.0,False,0.000381944,28.1425,0.019543399
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,360,0,False,814.0,496.0,33.0,24.0,830.5,508.0,792.0,792.0,False,0.000381944,28.1425,0.019543399
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,361,0,False,812.0,498.0,33.0,24.0,828.5,510.0,792.0,792.0,False,0.000381944,28.1425,0.019543399
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,362,0,False,809.0,500.0,33.0,24.0,825.5,512.0,792.0,792.0,False,0.000381944,28.1425,0.019543399
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,363,0,False,806.0,502.0,33.0,23.0,822.5,513.5,759.0,759.0,False,0.00036603,27.55,0.019131913
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,364,0,False,803.0,504.0,33.0,23.0,819.5,515.5,759.0,759.0,False,0.00036603,27.55,0.019131913
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,365,0,False,801.0,506.0,33.0,23.0,817.5,517.5,759.0,759.0,False,0.00036603,27.55,0.019131913
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,366,0,False,798.0,507.0,33.0,23.0,814.5,518.5,759.0,759.0,False,0.00036603,27.55,0.019131913
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,367,0,False,796.0,508.0,34.0,23.0,813.0,519.5,782.0,782.0,False,0.000377122,27.9643,0.019419627
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,368,0,False,794.0,510.0,34.0,24.0,811.0,522.0,816.0,816.0,False,0.000393519,28.5657,0.019837301
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,369,0,False,792.0,511.0,35.0,24.0,809.5,523.0,840.0,840.0,False,0.000405093,28.9828,0.020126912
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,370,0,False,790.0,512.0,36.0,24.0,808.0,524.0,864.0,864.0,False,0.000416667,29.3939,0.020412415
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,371,0,False,787.0,513.0,36.0,25.0,805.0,525.5,900.0,900.0,False,0.000434028,30.0,0.020833333
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,372,0,False,785.0,515.0,37.0,25.0,803.5,527.5,925.0,925.0,False,0.000446084,30.4138,0.021120703
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,373,0,False,783.0,516.0,38.0,25.0,802.0,528.5,950.0,950.0,False,0.00045814,30.8221,0.021404215
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,374,0,False,781.0,517.0,38.0,25.0,800.0,529.5,950.0,950.0,False,0.00045814,30.8221,0.021404215
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,375,0,False,779.0,518.0,39.0,26.0,798.5,531.0,1014.0,1014.0,False,0.000489005,31.8434,0.022113449
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,376,0,False,777.0,519.0,38.0,25.0,796.0,531.5,950.0,950.0,False,0.00045814,30.8221,0.021404215
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,377,0,False,776.0,520.0,38.0,25.0,795.0,532.5,950.0,950.0,False,0.00045814,30.8221,0.021404215
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,378,0,False,774.0,520.0,37.0,25.0,792.5,532.5,925.0,925.0,False,0.000446084,30.4138,0.021120703
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,379,0,False,773.0,521.0,37.0,25.0,791.5,533.5,925.0,925.0,False,0.000446084,30.4138,0.021120703
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,380,0,False,772.0,522.0,36.0,24.0,790.0,534.0,864.0,864.0,False,0.000416667,29.3939,0.020412415
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,381,0,False,770.0,523.0,36.0,24.0,788.0,535.0,864.0,864.0,False,0.000416667,29.3939,0.020412415
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,382,0,False,769.0,523.0,35.0,24.0,786.5,535.0,840.0,840.0,False,0.000405093,28.9828,0.020126912
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,383,0,False,767.0,524.0,35.0,23.0,784.5,535.5,805.0,805.0,False,0.000388214,28.3725,0.01970314
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,384,0,False,766.0,525.0,34.0,23.0,783.0,536.5,782.0,782.0,False,0.000377122,27.9643,0.019419627
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,385,0,False,765.0,525.0,34.0,23.0,782.0,536.5,782.0,782.0,False,0.000377122,27.9643,0.019419627
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,386,0,False,764.0,526.0,33.0,23.0,780.5,537.5,759.0,759.0,False,0.00036603,27.55,0.019131913
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,387,0,False,763.0,526.0,32.0,23.0,779.0,537.5,736.0,736.0,False,0.000354938,27.1293,0.018839806
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,388,0,False,762.0,527.0,32.0,22.0,778.0,538.0,704.0,704.0,False,0.000339506,26.533,0.018425693
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,389,0,False,761.0,527.0,31.0,22.0,776.5,538.0,682.0,682.0,False,0.000328897,26.1151,0.018135507
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,390,0,False,760.0,528.0,31.0,22.0,775.5,539.0,682.0,682.0,False,0.000328897,26.1151,0.018135507
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,391,0,False,760.0,528.0,30.0,22.0,775.0,539.0,660.0,660.0,False,0.000318287,25.6905,0.017840601
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,392,0,False,759.0,529.0,29.0,22.0,773.5,540.0,638.0,638.0,False,0.000307677,25.2587,0.017540737
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,393,0,False,758.0,529.0,29.0,21.0,772.5,539.5,609.0,609.0,False,0.000293692,24.6779,0.017137448
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,394,0,False,757.0,530.0,28.0,21.0,771.0,540.5,588.0,588.0,False,0.000283565,24.2487,0.016839383
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,395,0,False,756.0,530.0,27.0,21.0,769.5,540.5,567.0,567.0,False,0.000273438,23.8118,0.016535946
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,396,0,False,755.0,530.0,28.0,21.0,769.0,540.5,588.0,588.0,False,0.000283565,24.2487,0.016839383
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,397,0,False,754.0,531.0,28.0,21.0,768.0,541.5,588.0,588.0,False,0.000283565,24.2487,0.016839383
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,398,0,False,753.0,531.0,29.0,21.0,767.5,541.5,609.0,609.0,False,0.000293692,24.6779,0.017137448
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,399,0,False,752.0,531.0,29.0,21.0,766.5,541.5,609.0,609.0,False,0.000293692,24.6779,0.017137448
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,400,0,False,750.0,531.0,30.0,21.0,765.0,541.5,630.0,630.0,False,0.000303819,25.0998,0.017430417
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,401,0,False,749.0,532.0,30.0,21.0,764.0,542.5,630.0,630.0,False,0.000303819,25.0998,0.017430417
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,402,0,False,748.0,532.0,31.0,21.0,763.5,542.5,651.0,651.0,False,0.000313947,25.5147,0.017718543
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,403,0,False,747.0,532.0,31.0,21.0,762.5,542.5,651.0,651.0,False,0.000313947,25.5147,0.017718543
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,404,0,False,746.0,532.0,32.0,21.0,762.0,542.5,672.0,672.0,False,0.000324074,25.923,0.018002057
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,405,0,False,745.0,532.0,32.0,21.0,761.0,542.5,672.0,672.0,False,0.000324074,25.923,0.018002057
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,406,0,False,744.0,533.0,32.0,22.0,760.0,544.0,704.0,704.0,False,0.000339506,26.533,0.018425693
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,407,0,False,744.0,533.0,32.0,22.0,760.0,544.0,704.0,704.0,False,0.000339506,26.533,0.018425693
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,408,0,False,743.0,533.0,32.0,22.0,759.0,544.0,704.0,704.0,False,0.000339506,26.533,0.018425693
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,409,0,False,743.0,533.0,32.0,22.0,759.0,544.0,704.0,704.0,False,0.000339506,26.533,0.018425693
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,410,0,False,742.0,533.0,32.0,22.0,758.0,544.0,704.0,704.0,False,0.000339506,26.533,0.018425693
gopro_005,val,gopro_fisheye,gopro_005,1920x1080,29.970445676097235,411,0,False,742.0,533.0,33.0,23.0,758.5,544.5,759.0,759.0,False,0.00036603,27.55,0.019131913
