video,split,scene,resolution,frame,x,y,w,h,blob_area,area_frac,coverage,label,gt_index
gopro_001,train,gopro_fisheye,1920x1080,432,89,189,15,13,78,3.7616e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,432,365,228,12,19,86,4.1474e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,432,331,433,39,55,311,0.000149981,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,433,278,162,20,22,123,5.9317e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,433,217,165,7,5,16,7.716e-06,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,433,331,233,35,67,620,0.000298997,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,433,307,257,21,35,128,6.1728e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,433,1003,607,51,29,201,9.6933e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,434,182,82,8,6,26,1.2539e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,434,44,138,31,15,141,6.7998e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,435,1103,11,9,5,16,7.716e-06,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,436,721,0,21,11,77,3.7133e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,436,1213,6,24,15,105,5.0637e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,436,1820,262,8,9,16,7.716e-06,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,436,834,359,14,27,56,2.7006e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,439,1891,568,11,9,45,2.1701e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,440,76,72,25,15,140,6.7515e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,440,198,219,74,64,1488,0.000717593,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,440,11,424,10,8,34,1.6397e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,441,175,8,8,9,44,2.1219e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,441,72,330,24,15,96,4.6296e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,441,821,352,29,56,136,6.5586e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,442,0,118,225,206,7641,0.003684896,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,442,168,241,39,47,504,0.000243056,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,442,2,382,38,45,402,0.000193866,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,442,1056,611,38,9,121,5.8353e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,443,145,319,21,32,138,6.6551e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,444,821,346,32,63,160,7.716e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,445,333,170,6,4,16,7.716e-06,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,445,1092,173,4,11,20,9.645e-06,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,445,458,226,34,37,186,8.9699e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,447,117,119,97,117,2676,0.001290509,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,447,19,174,190,142,5452,0.002629244,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,447,324,226,47,51,563,0.000271508,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,448,105,213,102,102,2431,0.001172357,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,449,529,713,6,17,33,1.5914e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,450,510,144,8,8,30,1.4468e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,450,207,152,19,18,115,5.5459e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,450,7,236,34,26,305,0.000147087,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,451,109,118,105,120,3032,0.001462191,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,451,332,241,30,59,518,0.000249807,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,451,174,507,53,27,199,9.5968e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,452,8,117,208,207,8350,0.004026813,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,452,212,205,52,63,930,0.000448495,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,452,385,242,14,26,132,6.3657e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,452,371,286,18,8,60,2.8935e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,454,1211,0,18,21,125,6.0282e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,454,276,169,46,97,830,0.00040027,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,454,350,404,17,32,145,6.9927e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,455,264,523,12,23,72,3.4722e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,456,128,118,89,103,2084,0.001005015,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,456,63,133,40,30,326,0.000157215,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,456,98,210,13,29,127,6.1246e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,456,385,251,14,17,104,5.0154e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,457,292,191,30,42,365,0.000176022,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,457,0,382,30,15,160,7.716e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,459,243,46,9,9,36,1.7361e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,459,1057,612,28,11,106,5.1119e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,460,1086,66,12,14,38,1.8326e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,460,682,136,28,16,155,7.4749e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,460,132,215,99,99,1974,0.000951968,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,461,206,224,25,40,276,0.000133102,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,462,281,209,13,13,81,3.9063e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,462,455,217,45,47,252,0.000121528,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,462,301,342,21,10,58,2.7971e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,462,279,768,3,7,15,7.234e-06,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,465,188,232,5,4,15,7.234e-06,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,466,58,1,17,14,90,4.3403e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,466,614,34,8,11,34,1.6397e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,466,21,181,88,91,2260,0.001089892,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,466,382,183,10,7,33,1.5914e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,467,140,12,8,5,25,1.2056e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,468,9,189,103,83,2498,0.001204668,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,468,204,206,60,79,1331,0.000641879,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,469,695,42,13,7,28,1.3503e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,469,184,70,20,23,119,5.7388e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,469,201,111,14,5,38,1.8326e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,469,69,144,26,19,142,6.848e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,469,0,219,15,17,90,4.3403e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,469,238,242,26,43,451,0.000217496,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,469,663,849,7,19,42,2.0255e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,470,634,46,4,8,15,7.234e-06,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,470,204,206,60,62,907,0.000437404,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,470,372,287,17,7,62,2.99e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,471,107,195,17,24,155,7.4749e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,472,47,162,17,26,171,8.2465e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,472,348,201,10,14,69,3.3275e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,472,175,689,4,7,16,7.716e-06,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,473,58,0,21,11,86,4.1474e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,473,382,195,7,6,18,8.681e-06,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,473,1876,507,14,9,41,1.9772e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,474,335,278,26,20,180,8.6806e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,474,1906,505,11,16,64,3.0864e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,474,176,507,60,27,236,0.000113812,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,474,44,547,7,4,15,7.234e-06,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,475,99,178,107,140,3006,0.001449653,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,475,56,189,14,14,87,4.1956e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,475,264,218,11,29,89,4.2921e-05,0.0,negative,-1
gopro_001,train,gopro_fisheye,1920x1080,475,175,265,32,25,262,0.00012635,0.0,negative,-1
gopro_002,train,gopro_fisheye,1920x1080,18,517,992,9,14,56,2.7006e-05,0.0,negative,-1
gopro_002,train,gopro_fisheye,1920x1080,37,44,416,8,6,16,7.716e-06,0.0,negative,-1
gopro_002,train,gopro_fisheye,1920x1080,84,1861,538,9,16,53,2.5559e-05,0.0,negative,-1
gopro_002,train,gopro_fisheye,1920x1080,114,540,995,11,17,81,3.9063e-05,0.0,negative,-1
gopro_002,train,gopro_fisheye,1920x1080,119,20,58,14,24,142,6.848e-05,0.0,negative,-1
gopro_002,train,gopro_fisheye,1920x1080,130,0,58,15,14,67,3.2311e-05,0.0,negative,-1
gopro_002,train,gopro_fisheye,1920x1080,172,1845,540,9,8,29,1.3985e-05,0.0,negative,-1
gopro_002,train,gopro_fisheye,1920x1080,221,1649,52,13,10,51,2.4595e-05,0.0,negative,-1
gopro_002,train,gopro_fisheye,1920x1080,235,1252,789,8,14,47,2.2666e-05,0.0,negative,-1
gopro_002,train,gopro_fisheye,1920x1080,238,1251,789,8,16,51,2.4595e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,38,526,999,25,17,119,5.7388e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,41,548,997,9,11,44,2.1219e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,68,557,1005,34,18,261,0.000125868,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,69,1039,854,6,8,17,8.198e-06,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,74,562,1007,38,17,283,0.000136478,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,79,567,1007,37,16,295,0.000142265,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,98,586,1010,33,16,284,0.00013696,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,108,594,1008,30,20,281,0.000135513,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,115,1207,762,7,13,34,1.6397e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,116,601,1013,23,15,186,8.9699e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,153,520,994,9,7,36,1.7361e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,176,78,476,14,15,96,4.6296e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,192,75,314,17,28,109,5.2566e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,196,75,519,22,18,77,3.7133e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,208,1672,99,8,8,23,1.1092e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,210,90,527,10,8,37,1.7843e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,215,75,521,21,15,60,2.8935e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,219,94,570,13,12,74,3.5687e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,241,80,557,28,26,201,9.6933e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,243,79,557,29,26,213,0.00010272,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,243,557,999,8,10,60,2.8935e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,246,1804,297,11,4,21,1.0127e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,253,77,567,27,16,162,7.8125e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,255,1847,72,14,10,55,2.6524e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,257,1735,230,20,16,91,4.3885e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,259,80,512,14,17,91,4.3885e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,269,1804,462,8,8,27,1.3021e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,286,1801,451,18,21,110,5.3048e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,289,1818,460,15,32,174,8.3912e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,292,64,523,17,14,73,3.5204e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,302,1820,462,13,26,116,5.5941e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,321,1820,463,12,25,97,4.6779e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,333,550,1000,10,13,53,2.5559e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,345,1863,548,14,13,56,2.7006e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,409,1667,236,23,5,59,2.8453e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,422,1718,1030,7,6,23,1.1092e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,423,1856,957,30,35,139,6.7033e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,427,1827,895,18,17,74,3.5687e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,429,1659,235,32,5,80,3.858e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,430,1672,967,16,20,99,4.7743e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,431,550,996,9,9,36,1.7361e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,432,1814,1024,23,12,79,3.8098e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,440,1670,993,39,87,527,0.000254147,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,440,1889,1070,6,6,15,7.234e-06,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,441,1865,971,29,24,114,5.4977e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,441,1670,993,39,87,569,0.000274402,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,444,1630,991,33,17,127,6.1246e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,448,1887,997,10,11,39,1.8808e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,449,1862,960,32,53,264,0.000127315,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,450,1821,938,49,18,296,0.000142747,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,452,1848,904,24,14,129,6.2211e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,452,1630,989,41,29,200,9.6451e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,454,1861,961,28,33,130,6.2693e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,455,1678,997,14,16,61,2.9417e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,457,1821,912,13,8,61,2.9417e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,457,1803,965,13,32,125,6.0282e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,457,1816,990,25,18,113,5.4495e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,458,1831,925,37,39,331,0.000159626,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,466,1687,1011,21,28,134,6.4622e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,467,1805,982,22,15,111,5.353e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,468,1844,943,11,14,50,2.4113e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,468,1865,971,21,21,75,3.6169e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,470,1861,961,25,31,118,5.6906e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,472,1862,961,32,35,150,7.2338e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,476,886,963,42,38,734,0.000353974,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,486,1867,917,13,20,93,4.485e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,487,1886,960,29,45,130,6.2693e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,489,1194,734,7,18,60,2.8935e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,492,1679,1009,17,32,77,3.7133e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,495,1886,960,28,42,137,6.6069e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,496,1808,985,15,9,35,1.6879e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,502,1194,735,6,16,56,2.7006e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,508,1855,903,15,17,89,4.2921e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,511,1195,750,12,17,46,2.2184e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,513,1821,945,22,11,59,2.8453e-05,0.0,negative,-1
gopro_003,train,gopro_fisheye,1920x1080,514,1874,980,16,15,58,2.7971e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,3,177,432,3,10,16,7.716e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,4,1702,58,27,20,153,7.3785e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,4,1690,77,52,36,520,0.000250772,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,5,8,243,36,42,420,0.000202546,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,10,205,546,9,8,20,9.645e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,11,677,849,15,12,40,1.929e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,13,36,211,10,9,37,1.7843e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,15,194,531,11,18,64,3.0864e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,15,1638,1033,9,5,17,8.198e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,17,1847,148,10,4,20,9.645e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,17,1072,802,7,7,18,8.681e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,18,1731,155,8,8,18,8.681e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,22,12,175,31,37,270,0.000130208,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,24,10,251,12,11,55,2.6524e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,25,9,203,39,48,343,0.000165413,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,25,0,268,15,12,62,2.99e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,27,47,439,14,15,48,2.3148e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,28,1,550,9,7,22,1.061e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,29,1110,737,16,54,181,8.7288e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,31,1816,12,13,7,32,1.5432e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,32,1836,95,10,9,34,1.6397e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,32,39,195,7,6,15,7.234e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,33,15,188,17,15,79,3.8098e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,36,0,287,44,41,533,0.000257041,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,36,199,504,8,8,17,8.198e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,38,28,203,10,12,36,1.7361e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,42,1129,507,12,12,85,4.0992e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,42,284,690,10,23,118,5.6906e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,44,285,691,11,22,117,5.6424e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,47,0,312,33,12,125,6.0282e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,48,0,188,7,13,36,1.7361e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,48,180,452,24,43,256,0.000123457,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,54,292,702,6,6,17,8.198e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,55,27,196,29,40,199,9.5968e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,56,75,423,14,16,86,4.1474e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,57,1827,21,7,5,17,8.198e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,57,1723,140,11,8,36,1.7361e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,58,75,423,14,15,99,4.7743e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,62,0,106,7,21,61,2.9417e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,62,196,538,12,7,26,1.2539e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,62,37,557,16,8,51,2.4595e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,63,112,422,10,11,43,2.0737e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,67,3,226,55,33,451,0.000217496,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,67,0,318,13,14,64,3.0864e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,67,35,549,18,16,104,5.0154e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,73,1691,89,33,25,304,0.000146605,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,74,0,217,36,41,517,0.000249325,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,75,1734,115,5,9,15,7.234e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,77,16,234,40,39,481,0.000231964,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,78,1722,116,14,8,37,1.7843e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,78,0,222,57,72,1242,0.000598958,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,79,1875,119,9,7,41,1.9772e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,79,175,429,8,16,55,2.6524e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,81,0,315,49,23,308,0.000148534,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,82,4,169,25,44,337,0.000162519,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,83,4,188,26,25,216,0.000104167,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,83,0,224,59,41,768,0.00037037,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,86,2,187,28,26,187,9.0181e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,86,8,278,29,18,192,9.2593e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,87,227,509,11,12,45,2.1701e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,87,224,556,14,11,41,1.9772e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,88,127,402,18,17,76,3.6651e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,88,964,768,17,38,109,5.2566e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,89,31,180,22,24,132,6.3657e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,93,0,194,16,27,128,6.1728e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,93,22,238,33,35,344,0.000165895,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,93,0,347,56,21,558,0.000269097,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,94,0,221,43,33,344,0.000165895,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,94,47,415,30,33,265,0.000127797,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,96,20,479,18,7,46,2.2184e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,97,1727,35,18,13,51,2.4595e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,98,28,239,26,21,217,0.000104649,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,98,1831,312,10,5,18,8.681e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,100,738,769,7,21,34,1.6397e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,101,5,421,42,49,504,0.000243056,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,101,185,573,10,8,32,1.5432e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,101,59,751,4,7,15,7.234e-06,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,103,155,404,11,25,137,6.6069e-05,0.0,negative,-1
gopro_006,train,gopro_fisheye,1920x1080,103,1271,748,4,24,52,2.5077e-05,0.0,negative,-1
